
Operation: bcast
Node: THIN

--------------------------------------------
Test: 1

Algorithm: 3
Procs: 16
Mapping: core
Iterations: 10000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
2048                    1.79              0.93              2.63       50000              1.78              1.87              1.93
4096                    2.85              1.68              4.02       50000              2.83              2.93              3.00
8192                    4.40              2.64              6.10       50000              4.38              4.52              4.66
16384                   9.48              6.59             11.49       50000              9.48             10.12             10.91
32768                  15.37             10.62             18.06       50000             15.34             16.12             17.46
65536                  27.26             18.29             30.96       50000             27.17             28.37             29.82
131072                 50.21             33.62             56.05       50000             50.00             52.21             53.59
262144                 98.27             65.37            109.00       50000             97.75            101.85            103.84
524288                203.24            146.27            226.98       50000            202.43            209.51            212.33
1048576               421.57            313.76            463.18       50000            423.38            437.30            441.92

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.54              0.37              0.75       50000              0.53              0.61              0.65
2                       0.54              0.38              0.75       50000              0.53              0.61              0.65
4                       0.54              0.37              0.76       50000              0.54              0.62              0.66
8                       0.54              0.37              0.76       50000              0.53              0.62              0.66
16                      0.54              0.36              0.76       50000              0.53              0.61              0.66
32                      0.63              0.42              0.91       50000              0.62              0.74              0.80
64                      0.65              0.41              0.98       50000              0.62              0.74              0.79
128                     1.06              0.63              1.48       50000              1.02              1.10              1.15
256                     1.06              0.58              1.51       50000              1.06              1.12              1.16
512                     1.16              0.65              1.66       50000              1.16              1.26              1.31
1024                    1.51              0.81              2.18       50000              1.50              1.60              1.66
2048                    1.82              0.96              2.66       50000              1.81              1.89              1.94
4096                    2.90              1.70              4.04       50000              2.88              2.99              3.07
8192                    4.44              2.69              6.17       50000              4.42              4.59              4.73
16384                   9.62              6.62             11.54       50000              9.61             10.15             11.16
32768                  15.23             10.21             17.72       50000             15.17             15.96             17.55
65536                  27.03             17.69             30.58       50000             26.90             28.15             29.84
131072                 50.91             33.60             56.63       50000             50.67             52.94             54.54
262144                100.97             67.70            111.90       50000            100.52            104.56            106.57
524288                211.74            153.87            235.11       50000            211.48            218.40            221.19
1048576               433.47            308.82            498.96       50000            430.96            465.60            473.98

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.50              0.31              0.74       50000              0.49              0.59              0.64
2                       0.49              0.31              0.72       50000              0.49              0.57              0.63
4                       0.50              0.30              0.73       50000              0.49              0.58              0.63
8                       0.50              0.30              0.73       50000              0.49              0.58              0.63
16                      0.50              0.30              0.74       50000              0.49              0.58              0.63
32                      0.59              0.36              0.87       50000              0.58              0.72              0.78
64                      0.61              0.34              0.95       50000              0.57              0.69              0.75
128                     1.02              0.55              1.46       50000              0.99              1.07              1.12
256                     1.03              0.55              1.48       50000              1.03              1.11              1.15
512                     1.09              0.57              1.60       50000              1.09              1.19              1.24
1024                    1.43              0.74              2.10       50000              1.42              1.51              1.59
2048                    1.86              0.97              2.70       50000              1.84              1.94              2.00
4096                    2.96              1.77              4.13       50000              2.94              3.04              3.11
8192                    4.49              2.78              6.23       50000              4.47              4.59              4.73
16384                   9.44              6.51             11.33       50000              9.43              9.99             10.85
32768                  15.26             10.53             17.83       50000             15.20             15.93             17.34
65536                  26.89             17.40             30.60       50000             26.78             27.94             29.38
131072                 50.13             32.98             56.01       50000             49.84             52.29             53.48
262144                 97.77             66.28            108.36       50000             97.34            100.91            102.54
524288                215.48            155.55            236.21       50000            215.27            220.96            223.32
1048576               470.94            333.24            527.29       50000            471.15            486.04            492.00

Warmup: 5000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.68              0.45              0.91       50000              0.65              0.95              1.04
2                       0.52              0.32              0.74       50000              0.51              0.61              0.65
4                       0.52              0.32              0.74       50000              0.51              0.60              0.65
8                       0.52              0.33              0.75       50000              0.51              0.60              0.65
16                      0.51              0.32              0.74       50000              0.51              0.59              0.64
32                      0.61              0.37              0.92       50000              0.60              0.75              0.82
64                      0.64              0.41              0.96       50000              0.59              0.72              0.79
128                     0.95              0.48              1.37       50000              0.94              1.03              1.09
256                     1.05              0.56              1.52       50000              1.05              1.13              1.17
512                     1.10              0.57              1.63       50000              1.10              1.21              1.27
1024                    1.43              0.73              2.11       50000              1.42              1.53              1.58
2048                    1.78              0.92              2.61       50000              1.77              1.84              1.88
4096                    2.83              1.64              4.01       50000              2.82              2.91              2.97
8192                    4.35              2.59              6.08       50000              4.33              4.47              4.56
16384                   9.53              6.57             11.46       50000              9.51             10.08             11.10
32768                  15.28             10.53             17.84       50000             15.22             15.97             17.52
65536                  26.90             17.97             30.53       50000             26.78             27.85             29.72
131072                 50.55             33.24             56.65       50000             50.37             52.41             54.10
262144                 98.47             66.26            109.68       50000             97.99            101.82            104.09
524288                205.93            143.66            229.35       50000            205.47            210.36            212.73
1048576               460.43            327.77            510.99       50000            460.86            474.74            480.62


--------------------------------------------
Test: 6

Algorithm: 1
Procs: 2
Mapping: core
Iterations: 50000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.16              0.09              0.24       50000              0.15              0.25              0.27
2                       0.16              0.09              0.24       50000              0.15              0.25              0.27
4                       0.16              0.09              0.24       50000              0.15              0.25              0.27
8                       0.16              0.09              0.24       50000              0.15              0.25              0.27
16                      0.16              0.08              0.24       50000              0.15              0.26              0.27
32                      0.22              0.09              0.35       50000              0.22              0.31              0.34
64                      0.21              0.09              0.33       50000              0.21              0.28              0.33
128                     0.27              0.13              0.41       50000              0.26              0.35              0.37
256                     0.29              0.14              0.44       50000              0.28              0.36              0.39
512                     0.32              0.14              0.50       50000              0.31              0.40              0.44
1024                    0.38              0.18              0.57       50000              0.37              0.45              0.47
2048                    0.51              0.20              0.82       50000              0.49              0.62              0.68
4096                    0.74              0.34              1.14       50000              0.72              0.85              0.94
8192                    1.27              0.60              1.94       50000              1.24              1.35              1.45
16384                   2.73              2.66              2.81       50000              2.69              2.88              2.99
32768                   4.63              4.54              4.73       50000              4.59              4.81              4.91
65536                   5.84              5.73              5.94       50000              5.78              6.05              6.26
131072                  8.35              8.25              8.45       50000              8.31              8.55              8.73
262144                 13.89             13.78             13.99       50000             13.81             14.26             16.64
524288                 29.86             29.76             29.96       50000             29.61             31.67             33.42
1048576                68.92             68.87             68.97       50000             68.60             71.97             73.48

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.16              0.09              0.24       50000              0.15              0.24              0.25
2                       0.16              0.09              0.24       50000              0.15              0.24              0.25
4                       0.16              0.09              0.24       50000              0.15              0.24              0.25
8                       0.16              0.09              0.24       50000              0.15              0.24              0.25
16                      0.16              0.09              0.24       50000              0.15              0.24              0.25
32                      0.21              0.09              0.34       50000              0.21              0.29              0.34
64                      0.21              0.09              0.33       50000              0.21              0.28              0.31
128                     0.26              0.12              0.39       50000              0.25              0.30              0.34
256                     0.27              0.13              0.41       50000              0.26              0.33              0.40
512                     0.30              0.13              0.47       50000              0.29              0.37              0.43
1024                    0.36              0.17              0.55       50000              0.35              0.39              0.41
2048                    0.46              0.17              0.74       50000              0.45              0.51              0.53
4096                    0.72              0.32              1.12       50000              0.71              0.77              0.81
8192                    1.17              0.57              1.78       50000              1.16              1.23              1.26
16384                   2.79              2.71              2.87       50000              2.73              2.92              3.02
32768                   4.61              4.50              4.72       50000              4.58              4.74              4.79
65536                   5.84              5.74              5.95       50000              5.81              5.98              6.05
131072                  8.40              8.28              8.52       50000              8.36              8.65              8.82
262144                 13.54             13.42             13.67       50000             13.46             13.87             16.02
524288                 29.97             29.88             30.07       50000             29.75             31.09             33.23
1048576                63.88             63.80             63.97       50000             63.57             66.37             67.66

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.17              0.09              0.24       50000              0.16              0.24              0.26
2                       0.17              0.09              0.24       50000              0.16              0.25              0.26
4                       0.17              0.09              0.24       50000              0.16              0.24              0.26
8                       0.17              0.09              0.24       50000              0.16              0.25              0.26
16                      0.17              0.09              0.24       50000              0.16              0.25              0.26
32                      0.22              0.09              0.34       50000              0.22              0.29              0.31
64                      0.21              0.09              0.32       50000              0.21              0.27              0.30
128                     0.27              0.13              0.41       50000              0.26              0.35              0.38
256                     0.28              0.14              0.42       50000              0.27              0.36              0.37
512                     0.32              0.14              0.49       50000              0.31              0.40              0.42
1024                    0.37              0.17              0.56       50000              0.36              0.44              0.45
2048                    0.47              0.19              0.76       50000              0.46              0.55              0.58
4096                    0.73              0.34              1.13       50000              0.72              0.82              0.85
8192                    1.19              0.57              1.80       50000              1.17              1.24              1.30
16384                   2.72              2.65              2.80       50000              2.68              2.84              2.90
32768                   4.64              4.54              4.75       50000              4.61              4.78              4.84
65536                   5.89              5.79              6.00       50000              5.87              6.00              6.10
131072                  8.46              8.35              8.57       50000              8.41              8.70              8.86
262144                 13.67             13.55             13.79       50000             13.61             13.94             16.49
524288                 29.71             29.60             29.82       50000             29.50             30.95             33.12
1048576                63.40             63.33             63.48       50000             63.09             65.97             67.45

Warmup: 5000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.17              0.09              0.25       50000              0.16              0.25              0.26
2                       0.17              0.09              0.25       50000              0.16              0.25              0.26
4                       0.17              0.09              0.25       50000              0.16              0.25              0.26
8                       0.17              0.08              0.25       50000              0.16              0.24              0.26
16                      0.17              0.08              0.25       50000              0.16              0.25              0.26
32                      0.21              0.09              0.34       50000              0.21              0.28              0.32
64                      0.20              0.09              0.32       50000              0.19              0.27              0.30
128                     0.26              0.12              0.40       50000              0.26              0.34              0.38
256                     0.28              0.13              0.44       50000              0.28              0.36              0.38
512                     0.31              0.14              0.49       50000              0.30              0.40              0.44
1024                    0.36              0.17              0.56       50000              0.35              0.44              0.46
2048                    0.46              0.17              0.76       50000              0.45              0.56              0.60
4096                    0.73              0.33              1.13       50000              0.72              0.82              0.85
8192                    1.20              0.57              1.83       50000              1.18              1.24              1.30
16384                   2.73              2.67              2.79       50000              2.70              2.83              2.91
32768                   4.71              4.64              4.77       50000              4.67              4.83              4.90
65536                   5.92              5.86              5.98       50000              5.89              6.05              6.13
131072                  8.47              8.39              8.55       50000              8.42              8.71              8.89
262144                 14.23             14.14             14.31       50000             14.06             15.24             17.13
524288                 30.78             30.71             30.84       50000             30.61             31.56             34.50
1048576                64.45             64.41             64.49       50000             64.05             66.93             68.60


--------------------------------------------
Test: 7

Algorithm: 2
Procs: 2
Mapping: numa
Iterations: 20000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.19              0.10              0.28       20000              0.18              0.26              0.28
2                       0.19              0.10              0.28       20000              0.18              0.26              0.28
4                       0.19              0.10              0.28       20000              0.18              0.27              0.29
8                       0.19              0.10              0.28       20000              0.18              0.26              0.28
16                      0.19              0.10              0.28       20000              0.18              0.26              0.28
32                      0.22              0.11              0.33       20000              0.21              0.32              0.35
64                      0.21              0.10              0.32       20000              0.21              0.28              0.33
128                     0.28              0.13              0.43       20000              0.28              0.32              0.34
256                     0.31              0.15              0.46       20000              0.30              0.38              0.40
512                     0.33              0.15              0.52       20000              0.33              0.41              0.46
1024                    0.40              0.20              0.61       20000              0.39              0.48              0.50
2048                    0.55              0.24              0.86       20000              0.54              0.60              0.62
4096                    0.79              0.37              1.21       20000              0.78              0.87              0.89
8192                    1.33              0.66              2.01       20000              1.33              1.37              1.42
16384                   2.63              2.57              2.69       20000              2.61              2.72              2.79
32768                   4.60              4.50              4.70       20000              4.57              4.73              4.81
65536                   5.83              5.74              5.93       20000              5.81              5.95              6.07
131072                  8.81              8.67              8.95       20000              8.67              8.99              9.26
262144                 14.73             14.63             14.83       20000             14.69             15.04             17.13
524288                 30.81             30.80             30.82       20000             30.72             31.23             33.75
1048576                64.39             64.35             64.42       20000             64.14             66.68             67.94

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.18              0.09              0.28       20000              0.18              0.26              0.27
2                       0.19              0.10              0.28       20000              0.18              0.26              0.27
4                       0.18              0.09              0.28       20000              0.18              0.26              0.28
8                       0.19              0.10              0.28       20000              0.18              0.26              0.27
16                      0.19              0.09              0.28       20000              0.18              0.26              0.28
32                      0.23              0.10              0.36       20000              0.21              0.32              0.39
64                      0.22              0.10              0.35       20000              0.21              0.28              0.31
128                     0.29              0.13              0.44       20000              0.28              0.33              0.34
256                     0.31              0.15              0.48       20000              0.31              0.38              0.41
512                     0.34              0.15              0.53       20000              0.33              0.42              0.46
1024                    0.41              0.20              0.62       20000              0.40              0.47              0.49
2048                    0.54              0.23              0.86       20000              0.54              0.58              0.60
4096                    0.79              0.36              1.21       20000              0.78              0.88              0.90
8192                    1.35              0.68              2.02       20000              1.34              1.42              1.45
16384                   2.72              2.68              2.76       20000              2.70              2.84              2.91
32768                   4.64              4.54              4.74       20000              4.62              4.76              4.84
65536                   5.98              5.89              6.08       20000              5.89              6.07              6.35
131072                  8.81              8.67              8.94       20000              8.73              8.96              9.53
262144                 16.38             16.32             16.43       20000             16.33             16.69             18.86
524288                 30.88             30.85             30.90       20000             30.77             31.27             33.90
1048576                64.53             64.49             64.57       20000             64.32             66.81             67.90

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.19              0.10              0.29       20000              0.18              0.25              0.29
2                       0.19              0.10              0.28       20000              0.18              0.24              0.28
4                       0.19              0.10              0.28       20000              0.18              0.24              0.28
8                       0.19              0.10              0.27       20000              0.18              0.23              0.28
16                      0.19              0.10              0.27       20000              0.18              0.23              0.28
32                      0.25              0.11              0.40       20000              0.25              0.32              0.39
64                      0.23              0.10              0.37       20000              0.22              0.28              0.32
128                     0.26              0.16              0.37       20000              0.26              0.30              0.32
256                     0.31              0.15              0.48       20000              0.31              0.37              0.39
512                     0.31              0.16              0.46       20000              0.30              0.35              0.36
1024                    0.40              0.20              0.61       20000              0.40              0.47              0.48
2048                    0.54              0.23              0.85       20000              0.53              0.59              0.61
4096                    0.79              0.37              1.21       20000              0.79              0.85              0.90
8192                    1.32              0.65              1.99       20000              1.31              1.38              1.41
16384                   2.68              2.62              2.73       20000              2.66              2.82              2.89
32768                   4.70              4.60              4.79       20000              4.68              4.83              4.91
65536                   6.16              6.02              6.29       20000              5.96              6.36              6.50
131072                  8.74              8.64              8.84       20000              8.71              8.90              9.05
262144                 13.60             13.51             13.70       20000             13.55             13.85             15.72
524288                 29.08             29.00             29.17       20000             29.00             29.51             31.77
1048576                64.01             63.99             64.03       20000             63.90             66.12             67.19

Warmup: 5000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.20              0.10              0.29       20000              0.19              0.28              0.29
2                       0.20              0.10              0.29       20000              0.19              0.28              0.29
4                       0.20              0.10              0.29       20000              0.19              0.28              0.29
8                       0.20              0.10              0.29       20000              0.19              0.28              0.29
16                      0.20              0.10              0.29       20000              0.19              0.28              0.29
32                      0.24              0.10              0.37       20000              0.24              0.30              0.33
64                      0.24              0.11              0.38       20000              0.24              0.32              0.38
128                     0.31              0.15              0.46       20000              0.29              0.39              0.42
256                     0.32              0.15              0.48       20000              0.31              0.39              0.42
512                     0.35              0.16              0.54       20000              0.34              0.42              0.45
1024                    0.40              0.19              0.61       20000              0.40              0.44              0.47
2048                    0.56              0.25              0.87       20000              0.54              0.65              0.66
4096                    0.79              0.36              1.21       20000              0.78              0.86              0.94
8192                    1.34              0.67              2.01       20000              1.33              1.41              1.44
16384                   2.69              2.62              2.75       20000              2.66              2.83              2.89
32768                   4.71              4.61              4.82       20000              4.69              4.83              4.93
65536                   6.15              6.05              6.26       20000              6.06              6.28              6.45
131072                  8.77              8.66              8.88       20000              8.74              8.92              9.10
262144                 14.43             14.32             14.53       20000             14.39             14.61             16.66
524288                 27.11             27.00             27.23       20000             27.02             27.47             29.92
1048576                61.74             61.71             61.76       20000             61.54             64.32             65.38


--------------------------------------------
Test: 8

Algorithm: 4
Procs: 24
Mapping: socket
Iterations: 10000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       6.58              0.26             12.38       10000              6.49              7.00              8.63
2                       1.99              0.56              2.58       10000              1.93              2.34              2.82
4                       1.98              0.58              2.61       10000              1.93              2.33              2.87
8                       1.98              0.56              2.59       10000              1.94              2.29              2.82
16                      1.98              0.57              2.61       10000              1.93              2.31              2.83
32                      1.98              0.56              2.59       10000              1.93              2.38              2.88
64                      2.81              0.60              3.51       10000              2.50              3.16              3.76
128                     2.65              0.59              3.36       10000              2.39              2.88              3.45
256                     3.73              1.13              4.53       10000              3.59              3.98              5.72
512                     3.81              1.18              4.59       10000              3.76              4.13              4.69
1024                    4.23              1.26              5.12       10000              4.17              4.66              5.30
2048                    5.60              1.58              6.70       10000              5.55              6.04              6.43
4096                    7.26              2.71              8.70       10000              7.22              7.70              8.19
8192                   10.31              3.69             12.05       10000             10.25             10.89             13.17
16384                  16.06              5.56             18.83       10000             16.02             16.60             19.21
32768                  27.80             11.23             32.36       10000             27.69             28.68             31.53
65536                  51.69             22.86             61.61       10000             51.52             53.93             55.89
131072                101.37             46.73            117.58       10000             99.92            103.80            105.41
262144                192.62             91.74            223.36       10000            192.15            196.45            198.45
524288                479.73            328.58            577.81       10000            474.41            499.86            502.63
1048576               954.26            719.40           1169.99       10000            956.01            987.49            996.01

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       6.77              0.27             12.62       10000              6.68              7.23              9.42
2                       2.01              0.56              2.61       10000              1.96              2.31              2.78
4                       2.00              0.58              2.61       10000              1.96              2.27              2.76
8                       2.00              0.56              2.61       10000              1.96              2.28              2.76
16                      1.99              0.57              2.63       10000              1.95              2.29              2.77
32                      2.04              0.55              2.63       10000              1.95              2.30              2.75
64                      3.14              0.60              4.07       10000              2.56              3.26              4.11
128                     2.65              0.70              3.36       10000              2.43              2.92              3.67
256                     3.68              1.18              4.44       10000              3.62              3.99              4.63
512                     3.85              1.22              4.53       10000              3.80              4.15              4.50
1024                    4.30              1.29              5.21       10000              4.25              4.73              5.23
2048                    5.71              1.64              6.80       10000              5.66              6.16              6.59
4096                    7.44              2.83              8.82       10000              7.40              7.82              8.57
8192                   10.54              3.75             12.41       10000             10.51             11.07             13.79
16384                  16.30              5.70             19.68       10000             16.23             16.86             19.78
32768                  27.89             11.40             32.77       10000             27.79             28.57             31.83
65536                  51.95             23.21             61.54       10000             51.72             54.37             56.50
131072                100.15             46.50            117.05       10000             99.82            103.93            105.43
262144                197.27             93.52            229.39       10000            196.82            201.27            203.05
524288                472.04            338.63            575.44       10000            475.71            483.22            486.31
1048576               888.94            632.07           1073.21       10000            885.12            897.37            902.58

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       6.66              0.27             12.59       10000              6.58              7.10              8.65
2                       2.07              0.56              2.78       10000              1.97              2.30              2.81
4                       2.01              0.56              2.61       10000              1.97              2.25              2.70
8                       2.02              0.57              2.64       10000              1.98              2.27              2.69
16                      1.99              0.55              2.60       10000              1.95              2.26              2.76
32                      2.39              0.55              3.20       10000              1.97              2.31              2.83
64                      2.96              0.59              3.75       10000              2.56              3.14              3.91
128                     2.52              0.58              3.21       10000              2.47              2.93              3.52
256                     3.71              1.13              4.69       10000              3.66              4.06              4.70
512                     3.89              1.19              4.78       10000              3.86              4.20              4.52
1024                    7.51              1.28             10.41       10000              4.30              4.77              5.28
2048                    5.63              1.51              6.76       10000              5.58              6.02              6.41
4096                    7.48              2.78              8.98       10000              7.44              7.83              8.44
8192                   10.44              3.74             12.22       10000             10.38             10.92             13.32
16384                  16.42              5.66             19.52       10000             16.37             17.01             19.83
32768                  28.18             11.60             32.80       10000             28.05             28.99             32.05
65536                  52.36             23.57             62.07       10000             52.17             54.86             56.93
131072                101.48             47.63            118.45       10000            101.16            105.21            106.91
262144                195.79             95.74            226.48       10000            195.45            199.74            201.48
524288                490.98            327.27            626.11       10000            489.31            493.49            496.53
1048576               934.84            661.59           1170.58       10000            931.94            959.91            976.00

Warmup: 5000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       7.14              0.26             13.32       10000              6.66              7.10              8.56
2                       2.01              0.56              2.62       10000              1.96              2.28              2.86
4                       2.00              0.57              2.61       10000              1.97              2.29              2.75
8                       2.21              0.56              2.90       10000              1.96              2.29              2.86
16                      2.36              0.56              3.07       10000              1.97              2.29              2.94
32                      1.99              0.55              2.60       10000              1.96              2.26              2.81
64                      2.60              0.59              3.31       10000              2.54              3.05              3.59
128                     2.46              0.58              3.15       10000              2.42              2.79              3.24
256                     3.66              1.18              4.37       10000              3.61              3.95              4.42
512                     3.83              1.21              4.67       10000              3.79              4.10              4.42
1024                    4.29              1.31              5.11       10000              4.23              4.64              5.15
2048                    5.63              1.62              6.66       10000              5.60              6.05              6.37
4096                    7.42              2.77              8.90       10000              7.38              7.81              8.36
8192                   10.45              3.74             12.28       10000             10.41             11.00             13.41
16384                  16.36              5.66             19.44       10000             16.30             16.95             19.62
32768                  28.44             12.14             33.82       10000             28.28             29.16             32.27
65536                  52.36             24.60             63.30       10000             52.16             54.77             56.45
131072                101.70             48.89            121.92       10000            101.24            105.07            106.74
262144                196.98             98.76            233.82       10000            196.53            200.81            202.83
524288                499.01            335.38            598.67       10000            501.84            507.66            512.91
1048576               912.48            666.36           1111.64       10000            910.27            918.71            928.67


--------------------------------------------
Test: 9

Algorithm: 1
Procs: 16
Mapping: socket
Iterations: 100000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.79              0.61              2.98      100000              1.77              2.03              2.19
2                       1.81              0.62              3.00      100000              1.77              1.97              2.13
4                       1.78              0.59              2.96      100000              1.77              1.96              2.09
8                       1.79              0.61              2.99      100000              1.78              1.99              2.12
16                      1.78              0.60              2.97      100000              1.77              1.97              2.09
32                      2.08              0.76              3.42      100000              1.98              2.77              3.26
64                      1.99              0.75              3.25      100000              1.93              2.42              2.72
128                     4.20              1.14              7.36      100000              4.16              4.53              4.84
256                     4.33              1.18              7.61      100000              4.29              4.66              4.96
512                     4.62              1.33              8.10      100000              4.58              5.01              5.32
1024                    6.65              1.84             11.70      100000              6.60              7.25              7.88
2048                    8.04              2.33             13.95      100000              8.01              8.60              9.52
4096                   10.99              2.98             19.04      100000             10.92             11.64             13.57
8192                   16.56              4.61             28.47      100000             16.50             17.29             19.84
16384                  22.78              7.78             31.76      100000             22.66             26.53             28.44
32768                  41.32             12.83             53.12      100000             41.12             47.58             50.64
65536                  85.21             38.22            101.54      100000             85.11             96.50            101.43
131072                175.06            114.48            197.95      100000            175.06            195.74            204.18
262144                348.66            282.81            379.93      100000            349.17            389.07            404.37
524288                694.74            616.06            733.13      100000            696.31            773.84            800.99
1048576              1265.61           1010.19           1349.91      100000           1267.67           1380.40           1422.62

Warmup: 1000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.88              0.57              3.10      100000              1.83              2.24              2.51
2                       1.89              0.57              3.12      100000              1.83              2.14              2.34
4                       1.86              0.54              3.08      100000              1.83              2.14              2.33
8                       1.86              0.54              3.09      100000              1.83              2.14              2.32
16                      1.86              0.53              3.09      100000              1.84              2.14              2.32
32                      2.23              0.66              3.61      100000              2.14              2.98              3.40
64                      2.12              0.66              3.42      100000              2.06              2.63              2.95
128                     4.40              1.12              7.66      100000              4.37              4.79              5.09
256                     4.57              1.18              7.96      100000              4.52              4.95              5.24
512                     4.93              1.27              8.60      100000              4.90              5.38              5.78
1024                    6.94              1.79             12.11      100000              6.88              7.56              8.22
2048                    8.22              2.32             14.20      100000              8.20              8.82              9.71
4096                   11.37              3.10             19.55      100000             11.29             12.07             13.58
8192                   17.27              4.91             29.51      100000             17.22             17.87             20.11
16384                  22.35              7.27             31.81      100000             22.18             26.26             28.15
32768                  40.97             12.01             53.07      100000             40.77             47.13             50.02
65536                  84.15             37.10            100.29      100000             84.08             94.74             99.45
131072                170.93            115.71            192.74      100000            170.95            190.92            198.91
262144                342.79            279.42            372.43      100000            343.34            382.99            398.23
524288                688.38            590.68            726.06      100000            689.65            768.03            797.86
1048576              1154.17            909.29           1248.20      100000           1157.18           1267.18           1308.36

Warmup: 2000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.78              0.59              2.89      100000              1.75              2.02              2.23
2                       1.84              0.60              3.00      100000              1.77              2.00              2.17
4                       1.77              0.56              2.90      100000              1.76              1.98              2.12
8                       1.79              0.57              2.92      100000              1.77              2.01              2.15
